,0
2141,2.5
2142,2.2
2143,2.4
2144,2.4
2145,2.5
2146,2.4
2147,2.4
2148,2.4
2149,2.5
2150,2.5
2151,2.5
2152,2.4
2153,2.5
2154,2.4
2155,2.5
2156,2.5
2157,2.4
2158,2.4
2159,2.2
2160,2.4
2161,2.5
2162,2.4
2163,2.4
2164,2.5
2165,2.5
2166,2.4
2167,2.4
2168,2.4
2169,2.4
2170,2.5
2171,2.5
2172,2.5
2173,2.4
2174,2.5
2175,2.5
2176,2.4
2177,2.4
2178,2.4
2179,2.2
2180,2.4
2181,2.6
2182,2.4
2183,2.5
2184,2.4
2185,2.5
2186,2.5
2187,2.4
2188,2.4
2189,2.5
2190,2.4
2191,2.5
2192,2.4
2193,2.4
2194,2.5
2195,2.5
2196,2.5
2197,2.4
2198,2.4
2199,2.5
2200,2.4
2201,2.4
2202,2.4
2203,2.5
2204,2.5
2205,2.4
2206,2.5
2207,2.5
2208,2.5
2209,2.4
2210,2.5
2211,2.5
2212,2.4
2213,2.5
2214,2.5
2215,2.4
2216,2.5
2217,2.4
2218,2.4
2219,2.5
2220,2.2
2221,2.6
2222,2.4
2223,2.4
2224,2.4
2225,2.4
2226,2.5
2227,2.4
2228,2.4
2229,2.4
2230,2.4
2231,2.5
2232,2.4
2233,2.4
2234,2.4
2235,2.4
2236,2.5
2237,2.4
2238,2.5
2239,2.5
2240,2.4
2241,2.6
2242,2.4
2243,2.4
2244,2.4
2245,2.4
2246,2.6
2247,2.4
2248,2.5
2249,2.5
2250,2.5
2251,2.4
2252,2.4
2253,2.4
2254,2.5
2255,2.4
2256,2.6
2257,2.4
2258,2.4
2259,2.4
2260,2.4
2261,2.2
2262,2.4
2263,2.5
2264,2.4
2265,2.5
2266,2.5
2267,2.4
2268,2.5
2269,2.4
2270,2.4
2271,2.5
2272,2.4
2273,2.4
2274,2.5
2275,2.4
2276,2.4
2277,2.4
2278,2.4
2279,2.5
2280,2.4
2281,2.4
2282,2.4
2283,2.5
2284,2.4
2285,2.5
2286,2.5
2287,2.4
2288,2.4
2289,2.5
2290,2.5
2291,2.5
2292,2.4
2293,2.4
2294,2.4
2295,2.4
2296,2.4
2297,2.4
2298,2.5
2299,2.4
2300,2.4
2301,2.5
2302,2.4
2303,2.4
2304,2.5
2305,2.4
2306,2.5
2307,2.5
2308,2.4
2309,2.4
2310,2.4
2311,2.5
2312,2.2
2313,2.5
2314,2.4
2315,2.4
2316,2.5
2317,2.4
2318,2.5
2319,2.5
2320,2.4
2321,2.5
2322,2.5
2323,2.5
2324,2.5
2325,2.4
2326,2.5
2327,2.4
2328,2.4
2329,2.4
2330,2.4
2331,2.5
2332,2.4
2333,2.5
2334,2.4
2335,2.4
2336,2.5
2337,2.4
2338,2.5
2339,2.5
2340,2.4
2341,2.5
2342,2.4
2343,2.4
2344,2.4
2345,2.4
2346,2.5
2347,2.4
2348,2.4
2349,2.4
2350,2.4
2351,2.4
2352,2.4
2353,2.2
2354,2.4
2355,2.5
2356,2.4
2357,2.2
2358,2.4
2359,2.5
2360,2.9
2361,2.5
2362,2.4
2363,2.4
2364,2.4
2365,2.4
2366,2.5
2367,2.5
2368,2.4
2369,2.5
2370,2.5
2371,2.5
2372,2.4
2373,2.4
2374,2.4
2375,2.4
2376,2.6
2377,2.4
2378,2.5
2379,2.5
2380,2.5
2381,2.5
2382,2.4
2383,2.5
2384,2.5
2385,2.5
2386,2.5
2387,2.4
2388,2.5
2389,2.4
2390,2.4
2391,2.5
2392,2.4
2393,2.4
2394,2.2
2395,2.5
2396,2.5
2397,2.5
2398,2.5
2399,2.4
2400,2.5
2401,2.5
2402,2.4
2403,2.4
2404,2.4
2405,2.4
2406,2.5
2407,2.4
2408,2.4
2409,2.4
2410,2.4
2411,2.5
2412,2.4
2413,2.4
2414,2.5
2415,2.4
2416,2.4
2417,2.4
2418,2.5
2419,2.4
2420,2.4
2421,2.5
2422,2.4
2423,2.4
2424,2.4
2425,2.2
2426,2.5
2427,2.4
2428,2.4
2429,2.4
2430,2.5
2431,2.4
2432,2.5
2433,2.4
2434,2.4
2435,2.2
2436,2.5
2437,2.4
2438,2.4
2439,2.4
2440,2.4
2441,2.5
2442,2.4
2443,2.4
2444,2.5
2445,2.4
2446,2.4
2447,2.5
2448,2.5
2449,2.5
2450,2.5
2451,2.5
2452,2.4
2453,2.4
2454,2.4
2455,2.4
2456,2.4
2457,2.2
2458,2.4
2459,2.5
2460,2.5
2461,2.5
2462,2.4
2463,2.5
2464,2.5
2465,2.5
2466,2.5
2467,2.5
2468,2.4
2469,2.5
2470,2.4
2471,2.5
2472,2.4
2473,2.4
2474,2.4
2475,2.4
2476,2.2
2477,2.4
2478,2.4
2479,2.5
2480,2.5
2481,2.4
2482,2.4
2483,2.4
2484,2.4
2485,2.5
2486,2.6
2487,2.4
2488,2.4
2489,2.4
2490,2.5
2491,2.5
2492,2.4
2493,2.5
2494,2.4
2495,2.4
2496,2.5
2497,2.4
2498,2.4
2499,2.5
2500,2.4
2501,2.5
2502,2.4
2503,2.5
2504,2.5
2505,2.5
2506,2.5
2507,2.4
2508,2.4
2509,2.4
2510,2.4
2511,2.5
2512,2.4
2513,2.5
2514,2.4
2515,2.4
2516,2.5
2517,2.2
2518,2.4
2519,2.4
2520,2.5
2521,2.6
2522,2.5
2523,2.4
2524,2.4
2525,2.4
2526,2.4
2527,2.4
2528,2.4
2529,2.4
2530,2.4
2531,2.4
2532,2.4
2533,2.5
2534,2.4
2535,2.4
2536,2.5
2537,2.4
2538,2.5
2539,2.4
2540,2.5
2541,2.5
2542,2.4
2543,2.5
2544,2.4
2545,2.4
2546,2.5
2547,2.4
2548,2.4
2549,2.5
2550,2.5
2551,2.5
2552,2.4
2553,2.5
2554,2.6
2555,2.4
2556,2.5
2557,2.4
2558,2.4
2559,2.5
2560,2.4
2561,2.5
2562,2.4
2563,2.4
2564,2.4
2565,2.5
2566,2.4
2567,2.5
2568,2.2
2569,2.4
2570,2.4
2571,2.5
2572,2.4
2573,2.4
2574,2.2
2575,2.5
2576,2.4
2577,2.4
2578,2.5
2579,2.5
2580,2.4
2581,2.4
2582,2.4
2583,2.4
2584,2.5
2585,2.5
2586,2.5
2587,2.4
2588,2.4
2589,2.4
2590,2.4
2591,2.4
2592,2.4
2593,2.4
2594,2.2
2595,2.5
2596,2.5
2597,2.2
2598,2.4
2599,2.5
2600,2.5
2601,2.5
2602,2.4
2603,2.4
2604,2.5
2605,2.4
2606,2.4
2607,2.5
2608,2.4
2609,2.2
2610,2.4
2611,2.4
2612,2.2
2613,2.5
2614,2.4
2615,2.4
2616,2.5
2617,2.4
2618,2.4
2619,2.2
2620,2.4
2621,2.5
2622,2.2
2623,2.4
2624,2.4
2625,2.4
2626,2.5
2627,2.4
2628,2.4
2629,2.4
2630,2.4
2631,2.5
2632,2.4
2633,2.4
2634,2.4
2635,2.4
2636,2.5
2637,2.4
2638,2.4
2639,2.4
2640,2.5
2641,2.5
2642,2.4
2643,2.4
2644,2.4
2645,2.4
2646,2.5
2647,2.2
2648,2.4
2649,2.4
2650,2.2
2651,2.4
2652,2.2
2653,2.4
2654,2.4
2655,2.4
2656,2.4
2657,2.2
2658,2.5
2659,2.5
2660,2.4
2661,2.4
2662,2.4
2663,2.4
2664,2.4
2665,2.5
2666,2.5
2667,2.4
2668,2.5
2669,2.4
2670,2.4
2671,2.4
2672,2.4
2673,2.5
2674,2.4
2675,2.4
2676,2.5
2677,2.4
2678,2.5
2679,2.5
2680,2.4
2681,2.4
2682,2.4
2683,2.5
2684,2.4
2685,2.4
2686,2.5
2687,2.5
2688,2.4
2689,2.5
2690,2.4
2691,2.2
2692,2.4
2693,2.4
2694,2.4
2695,2.4
2696,2.5
2697,2.4
2698,2.5
2699,2.4
2700,2.4
2701,2.4
2702,2.5
2703,2.4
2704,2.4
2705,2.5
2706,2.5
2707,2.4
2708,2.4
2709,2.5
2710,2.5
2711,2.5
2712,2.4
2713,2.4
2714,2.5
2715,2.4
2716,2.4
2717,2.4
2718,2.5
2719,2.4
2720,2.4
2721,2.4
2722,2.4
2723,2.5
2724,2.4
2725,2.4
2726,2.5
2727,2.4
2728,2.4
2729,2.5
2730,2.5
2731,2.5
2732,2.2
2733,2.4
2734,2.4
2735,2.5
2736,2.5
2737,2.2
2738,2.4
2739,2.5
2740,2.4
2741,2.5
2742,2.2
2743,2.4
2744,2.4
2745,2.4
2746,2.5
2747,2.2
2748,2.4
2749,2.5
2750,2.4
2751,2.5
2752,2.4
2753,2.4
2754,2.4
2755,2.4
2756,2.4
2757,2.4
2758,2.4
2759,2.5
2760,2.5
2761,2.4
2762,2.4
2763,2.4
2764,2.4
2765,2.5
2766,2.5
2767,2.4
2768,2.4
2769,2.4
2770,2.5
2771,2.4
2772,2.4
2773,2.2
2774,2.5
2775,2.4
2776,2.5
2777,2.4
2778,2.5
2779,2.5
2780,2.4
2781,2.5
2782,2.4
2783,2.4
2784,2.5
2785,2.4
2786,2.5
2787,2.4
2788,2.5
2789,2.4
2790,2.4
2791,2.5
2792,2.4
2793,2.4
2794,2.5
2795,2.5
2796,2.5
2797,2.4
2798,2.4
2799,2.5
2800,2.4
2801,2.4
2802,2.4
2803,2.4
2804,2.4
2805,0.8
2806,0.0
2807,0.2
2808,-0.6
2809,-0.9
2810,-1.8
2811,-2.0
2812,-2.4
2813,-3.0
2814,-2.7
2815,-3.2
2816,-3.0
2817,-3.4
2818,-3.1
2819,-3.1
2820,-3.2
2821,-3.5
2822,-3.6
2823,-3.2
2824,-3.6
2825,-3.2
2826,-3.6
2827,-4.2
2828,-4.3
2829,-4.0
2830,-4.0
2831,-3.7
2832,-3.5
2833,-3.2
2834,-3.1
2835,-3.0
2836,-2.9
2837,-2.7
2838,-2.7
2839,-2.5
2840,-2.5
2841,-2.4
2842,-2.4
2843,-2.4
2844,-2.4
2845,-2.4
2846,-2.2
2847,-2.5
2848,-2.5
2849,-2.5
2850,-2.5
2851,-2.6
2852,-2.6
2853,-2.5
2854,-2.6
2855,-2.7
2856,-2.6
2857,-2.7
2858,-2.6
2859,-2.6
2860,-2.6
2861,-2.6
2862,-2.6
2863,-2.5
2864,-2.5
2865,-2.7
2866,-2.4
2867,-2.5
2868,-2.5
2869,-2.4
2870,-2.5
2871,-2.4
2872,-2.4
2873,-2.4
2874,-2.5
2875,-2.4
2876,-2.4
2877,-2.5
2878,-2.4
2879,-2.4
2880,-2.5
2881,-2.5
2882,-2.4
2883,-2.4
2884,-2.4
2885,-2.2
2886,-2.4
2887,-2.4
2888,-2.4
2889,-2.4
2890,-2.2
2891,-2.4
2892,-2.4
2893,-2.4
2894,-2.2
2895,-2.4
2896,-2.2
2897,-2.4
2898,-2.2
2899,-2.2
2900,-2.2
2901,-2.2
2902,-2.2
2903,-2.2
2904,-2.2
2905,-2.2
2906,-2.4
2907,-2.2
2908,-2.2
2909,-2.2
2910,-2.2
2911,-2.2
2912,-2.2
2913,-2.2
2914,-2.2
2915,-2.2
2916,-2.2
2917,-2.2
2918,-2.2
2919,-2.2
2920,-2.2
2921,-2.2
2922,-2.2
2923,-2.2
2924,-2.2
2925,-2.2
2926,-2.2
2927,-2.2
2928,-2.2
2929,-2.1
2930,-2.1
2931,-2.2
2932,-2.2
2933,-2.2
2934,-2.2
2935,-2.2
2936,-2.2
2937,-2.2
2938,-2.1
2939,-2.2
2940,-2.1
2941,-2.2
2942,-2.2
2943,-2.2
2944,-2.1
2945,-2.1
2946,-2.2
2947,-2.2
2948,-2.2
2949,-2.1
2950,-2.1
2951,-2.2
2952,-2.2
2953,-2.0
2954,-2.2
2955,-2.1
2956,-2.1
2957,-2.2
2958,-2.1
2959,-2.1
2960,-2.1
2961,-2.1
2962,-2.1
2963,-2.1
2964,-2.1
2965,-2.1
2966,-2.1
2967,-2.2
2968,-2.1
2969,-2.2
2970,-2.2
2971,-2.1
2972,-2.1
2973,-2.1
2974,-2.1
2975,-2.1
2976,-2.1
2977,-2.1
2978,-2.0
2979,-2.1
2980,-2.1
2981,-2.1
2982,-2.1
2983,-2.1
2984,-2.1
2985,-2.0
2986,-2.1
2987,-2.2
2988,-2.2
2989,-2.0
2990,-2.0
2991,-2.0
2992,-2.1
2993,-2.1
2994,-2.1
2995,-2.1
2996,-2.0
2997,-2.0
2998,-2.0
2999,-2.0
3000,-2.1
3001,-2.0
3002,-2.1
3003,-2.0
3004,-2.0
3005,-2.0
3006,-2.0
3007,-2.1
3008,-2.0
3009,-2.1
3010,-2.0
3011,-2.0
3012,-2.1
3013,-2.0
3014,-2.0
3015,-2.0
3016,-2.0
3017,-2.1
3018,-2.0
3019,-2.0
3020,-2.0
3021,-2.0
3022,-2.1
3023,-2.1
3024,-2.0
3025,-2.0
3026,-2.0
3027,-2.0
3028,-1.8
3029,-2.1
3030,-2.0
3031,-2.0
3032,-2.0
3033,-2.0
3034,-2.0
3035,-2.0
3036,-2.0
3037,-2.0
3038,-1.8
3039,-2.0
3040,-1.8
3041,-2.0
3042,-2.0
3043,-1.8
3044,-2.0
3045,-2.0
3046,-2.0
3047,-2.0
3048,-1.8
3049,-1.8
3050,-2.0
3051,-2.0
3052,-2.0
3053,-2.0
3054,-1.8
3055,-1.8
3056,-2.0
3057,-2.0
3058,-2.0
3059,-2.0
3060,-1.8
3061,-2.0
3062,-2.0
3063,-2.0
3064,-1.8
3065,-2.0
3066,-2.0
3067,-2.0
3068,-2.0
3069,-2.0
3070,-1.8
3071,-1.8
3072,-1.8
3073,-1.8
3074,-1.8
3075,-1.8
3076,-1.8
3077,-2.0
3078,-1.8
3079,-2.0
3080,-2.1
3081,-1.8
3082,-2.0
3083,-2.0
3084,-1.8
3085,-1.8
3086,-1.8
3087,-1.8
3088,-1.8
3089,-1.8
3090,-1.8
3091,-1.8
3092,-1.8
3093,-1.8
3094,-1.8
3095,-1.8
3096,-1.8
3097,-1.8
3098,-1.8
3099,-1.8
3100,-1.8
3101,-2.0
3102,-1.8
3103,-1.8
3104,-1.8
3105,-1.8
3106,-1.8
3107,-1.8
3108,-1.8
3109,-2.0
3110,-2.1
3111,-1.8
3112,-1.8
3113,-1.8
3114,-1.8
3115,-1.8
3116,-1.8
3117,-2.0
3118,-1.8
3119,-1.8
3120,-1.8
3121,-2.1
3122,-1.8
3123,-1.8
3124,-1.8
3125,-1.8
3126,-1.8
3127,-1.8
3128,-1.8
3129,-1.8
3130,-1.8
3131,-1.8
3132,-2.0
3133,-1.8
3134,-1.8
3135,-1.8
3136,-1.8
3137,-1.8
3138,-1.8
3139,-1.8
3140,-1.8
3141,-2.0
3142,-2.1
3143,-2.1
3144,-1.8
3145,-1.8
3146,-1.8
3147,-1.8
3148,-1.8
3149,-1.8
3150,-1.8
3151,-1.8
3152,-1.8
3153,-1.8
3154,-1.8
3155,-1.8
3156,-1.8
3157,-1.8
3158,-1.8
3159,-1.8
3160,-1.8
3161,-1.8
3162,-2.0
3163,-1.8
3164,-1.8
3165,-1.8
3166,-1.8
3167,-1.8
3168,-1.8
3169,-1.8
3170,-1.8
3171,-1.8
3172,-1.8
3173,-1.8
3174,-1.8
3175,-1.8
3176,-1.8
3177,-2.0
3178,-1.8
3179,-1.8
3180,-1.8
3181,-1.8
3182,-1.8
3183,-1.8
3184,-1.8
3185,-1.8
3186,-1.8
3187,-1.8
3188,-1.8
3189,-1.8
3190,-1.8
3191,-1.8
3192,-1.8
3193,-1.8
3194,-1.8
3195,-1.8
3196,-1.8
3197,-1.8
3198,-1.8
3199,-1.8
3200,-1.8
3201,-1.8
3202,-1.8
3203,-2.0
3204,-1.8
3205,-1.8
3206,-1.8
3207,-1.8
3208,-1.8
3209,-1.8
3210,-1.8
3211,-1.8
3212,-2.0
3213,-1.8
3214,-1.8
3215,-1.8
3216,-1.8
3217,-1.8
3218,-1.8
3219,-1.8
3220,-1.8
3221,-1.8
3222,-1.8
3223,-1.8
3224,-1.8
3225,-1.8
3226,-1.8
3227,-1.8
3228,-1.8
3229,-1.8
3230,-1.8
3231,-1.8
3232,-1.8
3233,-1.8
3234,-1.8
3235,-1.8
3236,-1.8
3237,-1.8
3238,-1.8
3239,-1.8
3240,-1.8
3241,-1.8
3242,-1.8
3243,-1.8
3244,-1.8
3245,-1.8
3246,-1.8
3247,-1.8
3248,-1.8
3249,-1.8
3250,-1.8
3251,-1.8
3252,-1.8
3253,-1.8
3254,-1.8
3255,-1.8
3256,-1.8
3257,-1.8
3258,-1.8
3259,-1.8
3260,-1.7
3261,-1.8
3262,-1.8
3263,-1.8
3264,-1.8
3265,-1.8
3266,-1.8
3267,-1.8
3268,-2.0
3269,-1.8
3270,-1.8
3271,-1.8
3272,-1.8
3273,-1.7
3274,-1.8
3275,-1.8
3276,-1.8
3277,-1.8
3278,-1.7
3279,-1.7
3280,-1.8
3281,-1.8
3282,-1.8
3283,-1.7
3284,-1.8
3285,-1.8
3286,-1.8
3287,-1.8
3288,-1.8
3289,-1.7
3290,-1.8
3291,-1.7
3292,-2.0
3293,-1.8
3294,-1.8
3295,-2.0
3296,-1.8
3297,-1.8
3298,-1.7
3299,-1.8
3300,-1.7
3301,-1.8
3302,-1.8
3303,-1.8
3304,-1.7
3305,-1.8
3306,-1.8
3307,-1.8
3308,-1.8
3309,-1.8
3310,-1.8
3311,-1.8
3312,-1.8
3313,-1.8
3314,-1.8
3315,-1.8
3316,-1.8
3317,-1.8
3318,-1.8
3319,-1.8
3320,-1.8
3321,-1.7
3322,-1.8
3323,-1.8
3324,-1.8
3325,-1.8
3326,-1.8
3327,-1.8
3328,-1.7
3329,-1.8
3330,-1.8
3331,-1.7
3332,-1.8
3333,-1.8
3334,-1.8
3335,-1.7
3336,-1.8
3337,-1.8
3338,-1.8
3339,-1.7
3340,-1.8
3341,-1.8
3342,-1.8
3343,-1.7
3344,-1.8
3345,-1.8
3346,-1.8
3347,-1.8
3348,-1.7
3349,-1.8
3350,-1.8
3351,-1.8
3352,-1.8
3353,-1.8
3354,-1.8
3355,-1.8
3356,-1.7
3357,-1.8
3358,-1.8
3359,-1.8
3360,-1.8
3361,-1.8
3362,-1.8
3363,-1.8
3364,-1.8
3365,-1.7
3366,-1.7
3367,-1.8
3368,-1.7
3369,-1.8
3370,-1.8
3371,-1.8
3372,-1.8
3373,-1.8
3374,-1.7
3375,-1.7
3376,-1.8
3377,-2.0
3378,-1.7
3379,-1.7
3380,-1.7
3381,-1.7
3382,-1.8
3383,-1.7
3384,-1.7
3385,-1.8
3386,-1.8
3387,-1.8
3388,-1.8
3389,-1.8
3390,-1.7
3391,-1.8
3392,-1.8
3393,-1.7
3394,-1.8
3395,-1.8
3396,-1.7
3397,-1.8
3398,-1.7
3399,-1.7
3400,-1.7
3401,-1.8
3402,-1.8
3403,-1.6
3404,-1.8
3405,-1.7
3406,-1.8
3407,-1.8
3408,-1.8
3409,-1.8
3410,-1.8
3411,-1.8
3412,-1.8
3413,-1.8
3414,-1.8
3415,-1.8
3416,-1.8
3417,-1.8
3418,-1.8
3419,-1.8
3420,-1.8
3421,-1.8
3422,-1.7
3423,-1.7
3424,-1.8
3425,-1.7
3426,-1.7
3427,-1.8
3428,-1.7
3429,-1.7
3430,-1.7
3431,-1.8
3432,-1.8
3433,-1.8
3434,-1.8
3435,-1.7
3436,-1.7
3437,-1.7
3438,-1.7
3439,-1.7
3440,-1.7
3441,-1.7
3442,-1.7
3443,-1.7
3444,-1.7
3445,-1.7
3446,-1.7
3447,-1.8
3448,-1.7
3449,-1.7
3450,-1.7
3451,-1.7
3452,-1.7
3453,-1.7
3454,-1.7
3455,-1.7
3456,-1.7
3457,-1.7
3458,-1.8
3459,-1.8
3460,-1.7
3461,-1.7
3462,-1.8
3463,-1.7
3464,-1.7
3465,-1.8
3466,-1.7
3467,-1.7
3468,-1.7
3469,-1.8
3470,-1.6
3471,-1.7
3472,-1.7
3473,-1.6
3474,-1.7
3475,-1.6
3476,-1.7
3477,-1.7
3478,-1.7
3479,-1.7
3480,-1.7
3481,-1.7
3482,-1.7
3483,-1.7
3484,-1.7
3485,-1.6
3486,-1.8
3487,-1.7
3488,-1.6
3489,-1.7
3490,-1.7
3491,-1.8
3492,-1.7
3493,-1.6
3494,-1.7
3495,-1.7
3496,-1.7
3497,-1.7
3498,-1.7
3499,-1.7
3500,-1.8
3501,-1.7
3502,-1.7
3503,-1.7
3504,-1.7
3505,-1.7
3506,-1.7
3507,-1.7
3508,-1.7
3509,-1.7
3510,-1.7
3511,-1.7
3512,-1.7
3513,-1.7
3514,-1.7
3515,-1.7
3516,-1.7
3517,-1.7
3518,-1.6
3519,-1.7
3520,-1.7
3521,-1.7
3522,-1.7
3523,-1.6
3524,-1.7
3525,-1.6
3526,-1.6
3527,-1.7
3528,-1.6
3529,-1.7
3530,-1.7
3531,-1.7
3532,-1.7
3533,-1.6
3534,-1.7
3535,-1.6
3536,-1.6
3537,-1.7
3538,-1.6
3539,-1.7
3540,-1.7
3541,-1.6
3542,-1.7
3543,-1.6
3544,-1.8
3545,-1.6
3546,-1.7
3547,-1.7
3548,-1.7
3549,-1.7
3550,-1.7
3551,-1.8
3552,-1.7
3553,-1.7
3554,-1.7
3555,-1.7
3556,-1.7
3557,-1.7
3558,-1.6
3559,-1.7
3560,-1.6
3561,-1.7
3562,-1.7
3563,-1.6
3564,-1.7
3565,-1.7
3566,-1.7
3567,-1.7
3568,-1.7
3569,-1.7
3570,-1.7
3571,-1.7
3572,-1.7
3573,-1.6
3574,-1.7
3575,-1.7
3576,-1.7
3577,-1.7
3578,-1.6
3579,-1.7
3580,-1.7
3581,-1.7
3582,-1.7
3583,-1.6
3584,-1.7
3585,-1.7
3586,-1.7
3587,-1.7
3588,-1.7
3589,-1.7
3590,-1.7
3591,-1.7
3592,-1.8
3593,-1.7
3594,-1.7
3595,-1.7
3596,-1.6
3597,-1.7
3598,-1.6
3599,-1.7
3600,-1.7
3601,-1.7
3602,-1.7
3603,-1.5
3604,-1.7
3605,-1.7
3606,-1.7
3607,-1.7
3608,-1.6
3609,-1.7
3610,-1.6
3611,-1.7
3612,-1.7
3613,-1.6
3614,-1.7
3615,-1.7
3616,-1.6
3617,-1.6
3618,-1.6
3619,-1.7
3620,-1.7
3621,-1.7
3622,-1.6
3623,-1.7
3624,-1.7
3625,-1.6
3626,-1.7
3627,-1.7
3628,-1.7
3629,-1.6
3630,-1.6
3631,-1.6
3632,-1.6
3633,-1.8
3634,-1.7
3635,-1.6
3636,-1.7
3637,-1.7
3638,-1.7
3639,-1.7
3640,-1.7
3641,-1.6
3642,-1.7
3643,-1.6
3644,-1.7
3645,-1.7
3646,-1.7
3647,-1.6
3648,-1.6
3649,-1.7
3650,-1.7
3651,-1.6
3652,-1.7
3653,-1.6
3654,-1.7
3655,-1.7
3656,-1.6
3657,-1.7
3658,-1.7
3659,-1.7
3660,-1.7
3661,-1.7
3662,-1.6
3663,-1.6
3664,-1.7
3665,-1.7
3666,-1.6
3667,-1.7
3668,-1.6
3669,-1.7
3670,-1.7
3671,-1.7
3672,-1.7
3673,-1.6
3674,-1.8
3675,-1.6
3676,-1.7
3677,-1.6
3678,-1.6
3679,-1.7
3680,-1.7
3681,-1.7
3682,-1.6
3683,-1.6
3684,-1.7
3685,-1.6
3686,-1.7
3687,-1.7
3688,-1.6
3689,-1.7
3690,-1.6
3691,-1.7
3692,-1.7
3693,-1.6
3694,-1.7
3695,-1.8
3696,-1.6
3697,-1.7
3698,-1.6
3699,-1.7
3700,-1.7
3701,-1.7
3702,-1.6
3703,-1.6
3704,-1.7
3705,-1.7
3706,-1.6
3707,-1.6
3708,-1.7
3709,-1.7
3710,-1.6
3711,-1.7
3712,-1.7
3713,-1.6
3714,-1.7
3715,-1.8
3716,-1.6
3717,-1.7
3718,-1.6
3719,-1.7
3720,-1.7
3721,-1.7
3722,-1.6
3723,-1.6
3724,-1.7
3725,-1.6
3726,-1.7
3727,-1.8
3728,-1.6
3729,-1.7
3730,-1.7
3731,-1.8
3732,-1.7
3733,-1.6
3734,-1.7
3735,-1.7
3736,-1.6
3737,-1.6
3738,-1.6
3739,-1.7
3740,-1.6
3741,-1.6
3742,-1.6
3743,-1.6
3744,-1.7
3745,-1.6
3746,-1.6
3747,-1.6
3748,-1.6
3749,-1.7
3750,-1.6
3751,-1.7
3752,-1.6
3753,-1.6
3754,-1.7
3755,-1.6
3756,-1.7
3757,-1.6
3758,-1.6
3759,-1.6
3760,-1.6
3761,-1.7
3762,-1.7
3763,-1.6
3764,-1.6
3765,-1.6
3766,-1.7
3767,-1.7
3768,-1.6
3769,-1.7
3770,-1.6
3771,-1.7
3772,-1.6
3773,-1.5
3774,-1.7
3775,-1.6
3776,-1.6
3777,-1.6
3778,-1.6
3779,-1.7
3780,-1.7
3781,-1.6
3782,-1.6
3783,-1.6
3784,-1.7
3785,-1.6
3786,-1.6
3787,-1.6
3788,-1.5
3789,-1.7
3790,-1.6
3791,-1.6
3792,-1.6
3793,-1.5
3794,-1.6
3795,-1.7
3796,-1.6
3797,-1.7
3798,-1.6
3799,-1.7
3800,-1.6
3801,-1.6
3802,-1.6
3803,-1.5
3804,-1.6
3805,-1.6
3806,-1.6
3807,-1.8
3808,-1.6
3809,-1.6
3810,-1.6
3811,-1.6
3812,-1.7
3813,-1.6
3814,-1.7
3815,-1.7
3816,-1.6
3817,-1.7
3818,-1.6
3819,-1.6
3820,-1.6
3821,-1.6
3822,-1.6
3823,-1.5
3824,-1.7
3825,-1.7
3826,-1.6
3827,-1.6
3828,-1.6
3829,-1.7
3830,-1.7
3831,-1.6
3832,-1.7
3833,-1.6
3834,-1.6
3835,-1.6
3836,-1.6
3837,-1.6
3838,-1.6
3839,-1.6
3840,-1.6
3841,-1.6
3842,-1.6
3843,-1.6
3844,-1.6
3845,-1.6
3846,-1.6
3847,-1.6
3848,-1.8
3849,-1.6
3850,-1.6
3851,-1.6
3852,-1.6
3853,-1.6
3854,-1.6
3855,-1.6
3856,-1.6
3857,-1.6
3858,-1.6
3859,-1.7
3860,-1.6
3861,-1.6
3862,-1.6
3863,-1.5
3864,-1.6
3865,-1.6
3866,-1.6
3867,-1.6
3868,-1.6
3869,-1.7
3870,-1.6
3871,-1.6
3872,-1.6
3873,-1.6
3874,-1.6
3875,-1.6
3876,-1.6
3877,-1.6
3878,-1.5
3879,-1.7
3880,-1.7
3881,-1.6
3882,-1.6
3883,-1.6
3884,-1.6
3885,-1.6
3886,-1.6
3887,-1.6
3888,-1.6
3889,-1.8
3890,-1.6
3891,-1.5
3892,-1.6
3893,-1.5
3894,-1.6
3895,-1.7
3896,-1.6
3897,-1.6
3898,-1.5
3899,-1.6
3900,-1.6
3901,-1.5
3902,-1.6
3903,-1.6
3904,-1.6
3905,-1.6
3906,-1.6
3907,-1.6
3908,-1.5
3909,-1.6
3910,-1.6
3911,-1.6
3912,-1.6
3913,-1.6
3914,-1.7
3915,-1.6
3916,-1.6
3917,-1.6
3918,-1.5
3919,-1.6
3920,-1.5
3921,-1.5
3922,-1.5
3923,-1.3
3924,-1.3
3925,-1.3
3926,-1.2
3927,-1.1
3928,-0.9
3929,-0.9
3930,-0.8
3931,-0.4
3932,-0.2
3933,-0.1
3934,0.0
3935,0.2
3936,0.3
3937,0.4
3938,0.6
3939,0.8
3940,1.1
3941,1.2
3942,1.5
3943,1.6
3944,1.7
3945,1.8
3946,2.2
3947,2.5
3948,2.6
3949,2.7
3950,2.9
3951,3.1
3952,3.2
3953,3.2
3954,3.4
3955,3.6
3956,3.7
3957,3.7
3958,3.7
3959,3.7
3960,3.9
3961,3.7
3962,4.0
3963,4.2
3964,4.2
3965,4.3
3966,4.3
3967,4.3
3968,4.4
3969,4.4
3970,4.5
3971,4.3
3972,4.5
3973,4.7
3974,4.5
3975,4.5
3976,4.5
3977,4.8
3978,5.0
